"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"22/01/2024 10:45:00 - 22/01/2024 11:00:00","BZN|FI","5320.40","5402.20","5305.70","5025.30"
"22/01/2024 11:00:00 - 22/01/2024 11:15:00","BZN|FI","5367.80","5444.40","5352.70","5150.20"
"22/01/2024 11:15:00 - 22/01/2024 11:30:00","BZN|FI","5410.40","5484.10","5361.60","5186.30"
"22/01/2024 11:30:00 - 22/01/2024 11:45:00","BZN|FI","5449.00","5521.00","5376.70","5241.80"
"22/01/2024 11:45:00 - 22/01/2024 12:00:00","BZN|FI","5490.80","5558.40","5408.80","5345.90"
"22/01/2024 12:00:00 - 22/01/2024 12:15:00","BZN|FI","5538.50","5597.90","5454.50","5351.80"
"22/01/2024 12:15:00 - 22/01/2024 12:30:00","BZN|FI","5574.40","5629.60","5462.10","5357.50"
"22/01/2024 12:30:00 - 22/01/2024 12:45:00","BZN|FI","5602.90","5656.50","5474.60","5376.10"
"22/01/2024 12:45:00 - 22/01/2024 13:00:00","BZN|FI","5624.20","5676.90","5502.50","5401.30"
"22/01/2024 13:00:00 - 22/01/2024 13:15:00","BZN|FI","5634.00","5687.10","5564.20","5426.30"
"22/01/2024 13:15:00 - 22/01/2024 13:30:00","BZN|FI","5649.20","5703.50","5569.70","5402.60"
"22/01/2024 13:30:00 - 22/01/2024 13:45:00","BZN|FI","5666.40","5722.20","5578.80","5443.40"
"22/01/2024 13:45:00 - 22/01/2024 14:00:00","BZN|FI","5682.60","5742.90","5599.00","5467.40"
"22/01/2024 14:00:00 - 22/01/2024 14:15:00","BZN|FI","5699.70","5769.70","5648.50","5483.50"
"22/01/2024 14:15:00 - 22/01/2024 14:30:00","BZN|FI","5712.90","5786.60","5650.60","5394.00"
"22/01/2024 14:30:00 - 22/01/2024 14:45:00","BZN|FI","5723.00","5797.20","5654.30","5300.80"
"22/01/2024 14:45:00 - 22/01/2024 15:00:00","BZN|FI","5731.10","5802.50","5661.80","5353.80"
"22/01/2024 15:00:00 - 22/01/2024 15:15:00","BZN|FI","5736.60","5798.80","5617.90","5414.80"
"22/01/2024 15:15:00 - 22/01/2024 15:30:00","BZN|FI","5740.70","5799.40","5618.60","5503.00"
"22/01/2024 15:30:00 - 22/01/2024 15:45:00","BZN|FI","5743.80","5801.80","5620.40","5564.40"
"22/01/2024 15:45:00 - 22/01/2024 16:00:00","BZN|FI","5743.20","5803.40","5622.30","5600.90"
"22/01/2024 16:00:00 - 22/01/2024 16:15:00","BZN|FI","5737.40","5805.60","5572.40","5643.40"
"22/01/2024 16:15:00 - 22/01/2024 16:30:00","BZN|FI","5735.40","5805.10","5571.50","5654.20"
"22/01/2024 16:30:00 - 22/01/2024 16:45:00","BZN|FI","5734.80","5802.00","5570.50","5636.40"
"22/01/2024 16:45:00 - 22/01/2024 17:00:00","BZN|FI","5736.10","5798.80","5566.50","5652.60"
"22/01/2024 17:00:00 - 22/01/2024 17:15:00","BZN|FI","5741.80","5796.50","5635.50","5698.70"
"22/01/2024 17:15:00 - 22/01/2024 17:30:00","BZN|FI","5741.10","5788.70","5633.40","5697.10"
"22/01/2024 17:30:00 - 22/01/2024 17:45:00","BZN|FI","5736.80","5777.80","5630.30","5702.30"
"22/01/2024 17:45:00 - 22/01/2024 18:00:00","BZN|FI","5728.90","5760.60","5621.20","5680.00"
"22/01/2024 18:00:00 - 22/01/2024 18:15:00","BZN|FI","5714.90","5733.20","5672.90","5691.10"
"22/01/2024 18:15:00 - 22/01/2024 18:30:00","BZN|FI","5705.00","5714.60","5671.60","5695.50"
"22/01/2024 18:30:00 - 22/01/2024 18:45:00","BZN|FI","5696.90","5701.00","5669.30","5664.20"
"22/01/2024 18:45:00 - 22/01/2024 19:00:00","BZN|FI","5689.20","5688.30","5664.70","5606.80"
"22/01/2024 19:00:00 - 22/01/2024 19:15:00","BZN|FI","5683.10","5678.10","5703.00","5602.20"
"22/01/2024 19:15:00 - 22/01/2024 19:30:00","BZN|FI","5674.80","5668.00","5700.80","5558.20"
"22/01/2024 19:30:00 - 22/01/2024 19:45:00","BZN|FI","5665.00","5658.50","5697.00","5444.50"
"22/01/2024 19:45:00 - 22/01/2024 20:00:00","BZN|FI","5655.00","5650.70","5689.40","5372.30"
"22/01/2024 20:00:00 - 22/01/2024 20:15:00","BZN|FI","5645.20","5644.80","5662.90","5303.70"
"22/01/2024 20:15:00 - 22/01/2024 20:30:00","BZN|FI","5633.20","5638.50","5660.10","5259.30"
"22/01/2024 20:30:00 - 22/01/2024 20:45:00","BZN|FI","5619.80","5631.50","5655.50","5219.10"
"22/01/2024 20:45:00 - 22/01/2024 21:00:00","BZN|FI","5604.00","5626.80","5645.00","5208.70"
"22/01/2024 21:00:00 - 22/01/2024 21:15:00","BZN|FI","5584.10","5626.00","5517.00","5203.00"
"22/01/2024 21:15:00 - 22/01/2024 21:30:00","BZN|FI","5567.40","5619.90","5516.60","5282.90"
"22/01/2024 21:30:00 - 22/01/2024 21:45:00","BZN|FI","5551.50","5610.20","5515.70","5341.60"
"22/01/2024 21:45:00 - 22/01/2024 22:00:00","BZN|FI","5538.50","5598.60","5514.40","5364.90"
"22/01/2024 22:00:00 - 22/01/2024 22:15:00","BZN|FI","5531.70","5584.00","5315.60","5264.20"
"22/01/2024 22:15:00 - 22/01/2024 22:30:00","BZN|FI","5515.70","5569.40","5315.30","5204.70"
"22/01/2024 22:30:00 - 22/01/2024 22:45:00","BZN|FI","5496.00","5555.50","5314.70","5172.10"
"22/01/2024 22:45:00 - 22/01/2024 23:00:00","BZN|FI","5466.10","5536.10","5314.20","5170.30"
"22/01/2024 23:00:00 - 22/01/2024 23:15:00","BZN|FI","5417.10","5507.10","5336.30","5243.70"
"22/01/2024 23:15:00 - 22/01/2024 23:30:00","BZN|FI","5390.80","5490.90","5335.50","5349.60"
"22/01/2024 23:30:00 - 22/01/2024 23:45:00","BZN|FI","5379.30","5483.40","5333.70","5341.90"
"22/01/2024 23:45:00 - 23/01/2024 00:00:00","BZN|FI","5372.30","5479.00","5332.00","5335.10"
"23/01/2024 00:00:00 - 23/01/2024 00:15:00","BZN|FI","5539.40","5356.80","5268.40","5383.70"
"23/01/2024 00:15:00 - 23/01/2024 00:30:00","BZN|FI","5536.60","5355.90","5266.40","5388.30"
"23/01/2024 00:30:00 - 23/01/2024 00:45:00","BZN|FI","5530.80","5354.70","5261.70","5319.80"
"23/01/2024 00:45:00 - 23/01/2024 01:00:00","BZN|FI","5522.80","5350.20","5257.10","5315.40"
"23/01/2024 01:00:00 - 23/01/2024 01:15:00","BZN|FI","5512.70","5340.30","5283.40","5331.00"
"23/01/2024 01:15:00 - 23/01/2024 01:30:00","BZN|FI","5498.50","5336.90","5275.20","5352.60"
"23/01/2024 01:30:00 - 23/01/2024 01:45:00","BZN|FI","5481.10","5336.20","5262.00","5326.00"
"23/01/2024 01:45:00 - 23/01/2024 02:00:00","BZN|FI","5458.70","5341.60","5230.30","5306.90"
"23/01/2024 02:00:00 - 23/01/2024 02:15:00","BZN|FI","5429.20","5358.80","5187.10","5313.70"
"23/01/2024 02:15:00 - 23/01/2024 02:30:00","BZN|FI","5402.50","5361.80","5182.40","5344.50"
"23/01/2024 02:30:00 - 23/01/2024 02:45:00","BZN|FI","5377.20","5357.60","5175.60","5352.50"
"23/01/2024 02:45:00 - 23/01/2024 03:00:00","BZN|FI","5349.30","5344.50","5156.30","5333.90"
"23/01/2024 03:00:00 - 23/01/2024 03:15:00","BZN|FI","5318.70","5315.00","5097.80","5292.20"
"23/01/2024 03:15:00 - 23/01/2024 03:30:00","BZN|FI","5290.40","5301.20","5098.70","5298.20"
"23/01/2024 03:30:00 - 23/01/2024 03:45:00","BZN|FI","5264.10","5295.30","5099.50","5308.60"
"23/01/2024 03:45:00 - 23/01/2024 04:00:00","BZN|FI","5236.30","5296.00","5104.30","5327.50"
"23/01/2024 04:00:00 - 23/01/2024 04:15:00","BZN|FI","5205.90","5310.20","5227.50","5333.40"
"23/01/2024 04:15:00 - 23/01/2024 04:30:00","BZN|FI","5181.10","5311.60","5222.70","5324.60"
"23/01/2024 04:30:00 - 23/01/2024 04:45:00","BZN|FI","5160.60","5304.60","5214.80","5322.80"
"23/01/2024 04:45:00 - 23/01/2024 05:00:00","BZN|FI","5141.50","5297.60","5197.70","5309.30"
"23/01/2024 05:00:00 - 23/01/2024 05:15:00","BZN|FI","5123.70","5290.10","5199.30","5272.10"
"23/01/2024 05:15:00 - 23/01/2024 05:30:00","BZN|FI","5110.60","5275.50","5192.80","5271.20"
"23/01/2024 05:30:00 - 23/01/2024 05:45:00","BZN|FI","5099.50","5256.90","5182.20","5274.60"
"23/01/2024 05:45:00 - 23/01/2024 06:00:00","BZN|FI","5097.50","5228.60","5157.80","5257.60"
"23/01/2024 06:00:00 - 23/01/2024 06:15:00","BZN|FI","5110.40","5184.60","5150.20","5185.60"
"23/01/2024 06:15:00 - 23/01/2024 06:30:00","BZN|FI","5107.40","5154.40","5144.50","5167.40"
"23/01/2024 06:30:00 - 23/01/2024 06:45:00","BZN|FI","5095.10","5131.30","5134.60","5124.30"
"23/01/2024 06:45:00 - 23/01/2024 07:00:00","BZN|FI","5077.50","5113.00","5114.30","5073.60"
"23/01/2024 07:00:00 - 23/01/2024 07:15:00","BZN|FI","5049.80","5105.40","5057.30","5056.30"
"23/01/2024 07:15:00 - 23/01/2024 07:30:00","BZN|FI","5027.30","5087.40","5052.10","5115.60"
"23/01/2024 07:30:00 - 23/01/2024 07:45:00","BZN|FI","5007.20","5063.80","5042.80","5013.60"
"23/01/2024 07:45:00 - 23/01/2024 08:00:00","BZN|FI","4985.70","5036.70","5025.00","4903.00"
"23/01/2024 08:00:00 - 23/01/2024 08:15:00","BZN|FI","4963.40","5002.70","4977.40","4872.10"
"23/01/2024 08:15:00 - 23/01/2024 08:30:00","BZN|FI","4940.90","4973.70","4970.90","4891.80"
"23/01/2024 08:30:00 - 23/01/2024 08:45:00","BZN|FI","4918.60","4946.90","4959.20","4854.10"
"23/01/2024 08:45:00 - 23/01/2024 09:00:00","BZN|FI","4894.00","4921.50","4937.30","4826.60"
"23/01/2024 09:00:00 - 23/01/2024 09:15:00","BZN|FI","4865.40","4900.00","4963.80","4822.20"
"23/01/2024 09:15:00 - 23/01/2024 09:30:00","BZN|FI","4842.40","4873.40","4958.10","4788.50"
"23/01/2024 09:30:00 - 23/01/2024 09:45:00","BZN|FI","4822.40","4844.50","4947.40","4738.60"
"23/01/2024 09:45:00 - 23/01/2024 10:00:00","BZN|FI","4806.00","4811.70","4929.10","4716.70"
"23/01/2024 10:00:00 - 23/01/2024 10:15:00","BZN|FI","4796.40","4771.80","4732.40","4710.40"
"23/01/2024 10:15:00 - 23/01/2024 10:30:00","BZN|FI","4780.90","4739.30","4721.10","4676.60"
"23/01/2024 10:30:00 - 23/01/2024 10:45:00","BZN|FI","4760.90","4709.70","4700.70","4565.80"
"23/01/2024 10:45:00 - 23/01/2024 11:00:00","BZN|FI","4743.60","4686.30","4662.10","4578.40"
"23/01/2024 11:00:00 - 23/01/2024 11:15:00","BZN|FI","4731.00","4674.80","4536.50","4552.30"
"23/01/2024 11:15:00 - 23/01/2024 11:30:00","BZN|FI","4707.40","4648.60","4524.30","4472.60"
"23/01/2024 11:30:00 - 23/01/2024 11:45:00","BZN|FI","4676.40","4612.50","4500.20","4357.10"
"23/01/2024 11:45:00 - 23/01/2024 12:00:00","BZN|FI","4639.70","4573.60","4462.80","4262.10"
"23/01/2024 12:00:00 - 23/01/2024 12:15:00","BZN|FI","4595.10","4530.30","4310.20","4188.60"
"23/01/2024 12:15:00 - 23/01/2024 12:30:00","BZN|FI","4550.30","4481.70","4291.10","4140.80"
"23/01/2024 12:30:00 - 23/01/2024 12:45:00","BZN|FI","4504.40","4428.00","4256.40","4020.10"
"23/01/2024 12:45:00 - 23/01/2024 13:00:00","BZN|FI","4453.80","4369.50","4192.40","3938.00"
"23/01/2024 13:00:00 - 23/01/2024 13:15:00","BZN|FI","4397.70","4306.00","3968.80","3815.40"
"23/01/2024 13:15:00 - 23/01/2024 13:30:00","BZN|FI","4342.50","4237.50","3945.00","3715.90"
"23/01/2024 13:30:00 - 23/01/2024 13:45:00","BZN|FI","4287.00","4165.00","3902.40","3627.60"
"23/01/2024 13:45:00 - 23/01/2024 14:00:00","BZN|FI","4229.20","4085.00","3821.10","3496.60"
"23/01/2024 14:00:00 - 23/01/2024 14:15:00","BZN|FI","4168.80","3995.10","3532.40","3366.30"
"23/01/2024 14:15:00 - 23/01/2024 14:30:00","BZN|FI","4108.50","3908.60","3507.30","3183.20"
"23/01/2024 14:30:00 - 23/01/2024 14:45:00","BZN|FI","4044.10","3820.70","3461.80","2981.90"
"23/01/2024 14:45:00 - 23/01/2024 15:00:00","BZN|FI","3990.20","3736.90","3377.60","2836.30"
"23/01/2024 15:00:00 - 23/01/2024 15:15:00","BZN|FI","3958.50","3664.30","3082.50","2681.40"
"23/01/2024 15:15:00 - 23/01/2024 15:30:00","BZN|FI","3887.60","3568.60","3056.60","2536.80"
"23/01/2024 15:30:00 - 23/01/2024 15:45:00","BZN|FI","3791.90","3458.30","3012.50","2397.70"
"23/01/2024 15:45:00 - 23/01/2024 16:00:00","BZN|FI","3675.30","3333.50","2919.10","2348.20"
"23/01/2024 16:00:00 - 23/01/2024 16:15:00","BZN|FI","3525.60","3185.20","2506.80","2279.10"
"23/01/2024 16:15:00 - 23/01/2024 16:30:00","BZN|FI","3388.10","3048.70","2491.80","2206.90"
"23/01/2024 16:30:00 - 23/01/2024 16:45:00","BZN|FI","3258.30","2919.40","2468.10","2138.00"
"23/01/2024 16:45:00 - 23/01/2024 17:00:00","BZN|FI","3109.20","2780.10","2411.00","2109.00"
"23/01/2024 17:00:00 - 23/01/2024 17:15:00","BZN|FI","2932.00","2626.50","2087.00","2111.00"
"23/01/2024 17:15:00 - 23/01/2024 17:30:00","BZN|FI","2789.00","2492.80","2084.10","2145.80"
"23/01/2024 17:30:00 - 23/01/2024 17:45:00","BZN|FI","2668.60","2374.70","2078.60","2129.30"
"23/01/2024 17:45:00 - 23/01/2024 18:00:00","BZN|FI","2554.60","2255.10","2068.80","2067.00"
"23/01/2024 18:00:00 - 23/01/2024 18:15:00","BZN|FI","2450.30","2129.80","2026.20","2087.70"
"23/01/2024 18:15:00 - 23/01/2024 18:30:00","BZN|FI","2358.60","2032.80","2023.40","2195.00"
"23/01/2024 18:30:00 - 23/01/2024 18:45:00","BZN|FI","2280.20","1955.20","2019.80","2275.80"
"23/01/2024 18:45:00 - 23/01/2024 19:00:00","BZN|FI","2209.20","1899.20","2006.90","2338.40"
"23/01/2024 19:00:00 - 23/01/2024 19:15:00","BZN|FI","2141.90","1875.20","2050.70","2321.40"
"23/01/2024 19:15:00 - 23/01/2024 19:30:00","BZN|FI","2099.00","1839.50","2051.80","2381.90"
"23/01/2024 19:30:00 - 23/01/2024 19:45:00","BZN|FI","2073.70","1798.90","2054.30","2339.40"
"23/01/2024 19:45:00 - 23/01/2024 20:00:00","BZN|FI","2072.80","1770.30","2056.80","2283.30"
"23/01/2024 20:00:00 - 23/01/2024 20:15:00","BZN|FI","2106.90","1755.30","2230.20","2315.40"
"23/01/2024 20:15:00 - 23/01/2024 20:30:00","BZN|FI","2127.30","1730.10","2229.30","2347.70"
"23/01/2024 20:30:00 - 23/01/2024 20:45:00","BZN|FI","2140.40","1698.60","2224.00","2454.10"
"23/01/2024 20:45:00 - 23/01/2024 21:00:00","BZN|FI","2168.80","1669.30","2227.80","2646.20"
"23/01/2024 21:00:00 - 23/01/2024 21:15:00","BZN|FI","2217.00","1642.80","2366.80","2677.40"
"23/01/2024 21:15:00 - 23/01/2024 21:30:00","BZN|FI","2244.20","1608.40","2352.00","2538.40"
"23/01/2024 21:30:00 - 23/01/2024 21:45:00","BZN|FI","2256.10","1570.40","2322.70","2446.50"
"23/01/2024 21:45:00 - 23/01/2024 22:00:00","BZN|FI","2270.20","1522.40","2277.60","2286.80"
"23/01/2024 22:00:00 - 23/01/2024 22:15:00","BZN|FI","2289.50","1457.00","1996.20","2219.20"
"23/01/2024 22:15:00 - 23/01/2024 22:30:00","BZN|FI","2285.00","1410.10","1972.40","2144.90"
"23/01/2024 22:30:00 - 23/01/2024 22:45:00","BZN|FI","2268.10","1375.60","1932.40","2031.10"
"23/01/2024 22:45:00 - 23/01/2024 23:00:00","BZN|FI","2221.50","1342.60","1845.80","1897.80"
"23/01/2024 23:00:00 - 23/01/2024 23:15:00","BZN|FI","2124.60","1312.30","1771.90","1687.40"
"23/01/2024 23:15:00 - 23/01/2024 23:30:00","BZN|FI","2076.80","1291.20","1752.10","1486.70"
"23/01/2024 23:30:00 - 23/01/2024 23:45:00","BZN|FI","2059.40","1278.10","1720.20","1345.50"
"23/01/2024 23:45:00 - 24/01/2024 00:00:00","BZN|FI","2047.60","1271.30","1645.50","1190.40"
"24/01/2024 00:00:00 - 24/01/2024 00:15:00","BZN|FI","1258.80","849.00","1464.70","1014.00"
"24/01/2024 00:15:00 - 24/01/2024 00:30:00","BZN|FI","1243.20","837.30","1456.00","838.91"
"24/01/2024 00:30:00 - 24/01/2024 00:45:00","BZN|FI","1218.40","820.20","1440.50","730.85"
"24/01/2024 00:45:00 - 24/01/2024 01:00:00","BZN|FI","1159.10","772.40","1411.00","624.81"
"24/01/2024 01:00:00 - 24/01/2024 01:15:00","BZN|FI","1046.70","674.90","1118.50","566.67"
"24/01/2024 01:15:00 - 24/01/2024 01:30:00","BZN|FI","981.40","629.00","1111.30","534.73"
"24/01/2024 01:30:00 - 24/01/2024 01:45:00","BZN|FI","943.70","609.10","1099.30","549.37"
"24/01/2024 01:45:00 - 24/01/2024 02:00:00","BZN|FI","911.70","616.10","1073.00","581.33"
"24/01/2024 02:00:00 - 24/01/2024 02:15:00","BZN|FI","894.20","675.90","782.20","594.53"
"24/01/2024 02:15:00 - 24/01/2024 02:30:00","BZN|FI","878.00","684.00","780.10","565.67"
"24/01/2024 02:30:00 - 24/01/2024 02:45:00","BZN|FI","864.30","665.20","775.50","508.78"
"24/01/2024 02:45:00 - 24/01/2024 03:00:00","BZN|FI","861.70","624.90","770.00","486.20"
"24/01/2024 03:00:00 - 24/01/2024 03:15:00","BZN|FI","873.70","541.20","631.90","444.94"
"24/01/2024 03:15:00 - 24/01/2024 03:30:00","BZN|FI","878.20","496.40","627.90","377.67"
"24/01/2024 03:30:00 - 24/01/2024 03:45:00","BZN|FI","878.90","475.00","623.00","364.55"
"24/01/2024 03:45:00 - 24/01/2024 04:00:00","BZN|FI","883.30","456.80","604.80","346.77"
"24/01/2024 04:00:00 - 24/01/2024 04:15:00","BZN|FI","891.50","447.50","529.80","311.87"
"24/01/2024 04:15:00 - 24/01/2024 04:30:00","BZN|FI","895.50","444.90","534.70","316.49"
"24/01/2024 04:30:00 - 24/01/2024 04:45:00","BZN|FI","897.10","448.10","543.60","371.56"
"24/01/2024 04:45:00 - 24/01/2024 05:00:00","BZN|FI","896.40","463.10","559.90","459.46"
"24/01/2024 05:00:00 - 24/01/2024 05:15:00","BZN|FI","891.10","493.90","528.50","478.97"
"24/01/2024 05:15:00 - 24/01/2024 05:30:00","BZN|FI","890.10","518.50","534.90","439.07"
"24/01/2024 05:30:00 - 24/01/2024 05:45:00","BZN|FI","892.80","540.40","546.30","457.43"
"24/01/2024 05:45:00 - 24/01/2024 06:00:00","BZN|FI","892.50","567.60","568.30","490.53"
"24/01/2024 06:00:00 - 24/01/2024 06:15:00","BZN|FI","886.20","600.70","636.20","533.72"
"24/01/2024 06:15:00 - 24/01/2024 06:30:00","BZN|FI","892.40","629.40","643.00","602.35"
"24/01/2024 06:30:00 - 24/01/2024 06:45:00","BZN|FI","905.40","655.30","654.10","663.43"
"24/01/2024 06:45:00 - 24/01/2024 07:00:00","BZN|FI","929.10","682.60","679.30","690.76"
"24/01/2024 07:00:00 - 24/01/2024 07:15:00","BZN|FI","971.00","711.80","734.90","732.37"
"24/01/2024 07:15:00 - 24/01/2024 07:30:00","BZN|FI","997.40","736.40","739.20","737.73"
"24/01/2024 07:30:00 - 24/01/2024 07:45:00","BZN|FI","1014.40","757.20","745.90","744.70"
"24/01/2024 07:45:00 - 24/01/2024 08:00:00","BZN|FI","1031.10","777.20","762.60","765.56"
"24/01/2024 08:00:00 - 24/01/2024 08:15:00","BZN|FI","1045.70","796.50","881.60","798.83"
"24/01/2024 08:15:00 - 24/01/2024 08:30:00","BZN|FI","1056.10","811.00","881.20","821.47"
"24/01/2024 08:30:00 - 24/01/2024 08:45:00","BZN|FI","1063.20","821.00","879.50","856.69"
"24/01/2024 08:45:00 - 24/01/2024 09:00:00","BZN|FI","1064.80","829.20","880.60","888.55"
"24/01/2024 09:00:00 - 24/01/2024 09:15:00","BZN|FI","1058.50","836.70","903.10","949.48"
"24/01/2024 09:15:00 - 24/01/2024 09:30:00","BZN|FI","1056.10","836.70","897.90","862.27"
"24/01/2024 09:30:00 - 24/01/2024 09:45:00","BZN|FI","1056.70","831.50","888.40","809.08"
"24/01/2024 09:45:00 - 24/01/2024 10:00:00","BZN|FI","1052.70","818.80","871.30","718.88"
"24/01/2024 10:00:00 - 24/01/2024 10:15:00","BZN|FI","1041.50","795.20","845.60","623.38"
"24/01/2024 10:15:00 - 24/01/2024 10:30:00","BZN|FI","1041.00","776.60","843.20","526.24"
"24/01/2024 10:30:00 - 24/01/2024 10:45:00","BZN|FI","1047.80","762.10","838.80","454.87"
"24/01/2024 10:45:00 - 24/01/2024 11:00:00","BZN|FI","1057.80","739.40","831.30","424.40"
"24/01/2024 11:00:00 - 24/01/2024 11:15:00","BZN|FI","1072.40","703.40","810.50","410.00"
"24/01/2024 11:15:00 - 24/01/2024 11:30:00","BZN|FI","1089.90","687.00","809.00","385.54"
"24/01/2024 11:30:00 - 24/01/2024 11:45:00","BZN|FI","1111.70","685.80","806.80","377.80"
"24/01/2024 11:45:00 - 24/01/2024 12:00:00","BZN|FI","1134.10","684.70","800.50","384.56"
"24/01/2024 12:00:00 - 24/01/2024 12:15:00","BZN|FI","1154.10","680.70","603.40","397.32"
"24/01/2024 12:15:00 - 24/01/2024 12:30:00","BZN|FI","1187.70","700.90","607.10","361.21"
"24/01/2024 12:30:00 - 24/01/2024 12:45:00","BZN|FI","1228.50","736.00","614.20","331.40"
"24/01/2024 12:45:00 - 24/01/2024 13:00:00","BZN|FI","1285.80","796.10","625.80","303.80"
"24/01/2024 13:00:00 - 24/01/2024 13:15:00","BZN|FI","1370.40","895.70","576.70","314.40"
"24/01/2024 13:15:00 - 24/01/2024 13:30:00","BZN|FI","1429.60","967.00","584.60","363.37"
"24/01/2024 13:30:00 - 24/01/2024 13:45:00","BZN|FI","1474.80","1020.00","599.20","383.60"
"24/01/2024 13:45:00 - 24/01/2024 14:00:00","BZN|FI","1513.00","1082.10","625.20","406.42"
"24/01/2024 14:00:00 - 24/01/2024 14:15:00","BZN|FI","1536.10","1156.70","647.10","431.66"
"24/01/2024 14:15:00 - 24/01/2024 14:30:00","BZN|FI","1569.20","1202.70","658.00","429.43"
"24/01/2024 14:30:00 - 24/01/2024 14:45:00","BZN|FI","1607.90","1231.40","676.70","423.60"
"24/01/2024 14:45:00 - 24/01/2024 15:00:00","BZN|FI","1645.50","1238.50","715.60","407.87"
"24/01/2024 15:00:00 - 24/01/2024 15:15:00","BZN|FI","1683.20","1210.40","811.30","406.50"
"24/01/2024 15:15:00 - 24/01/2024 15:30:00","BZN|FI","1722.40","1205.80","821.80","390.00"
"24/01/2024 15:30:00 - 24/01/2024 15:45:00","BZN|FI","1762.40","1212.70","837.70","356.84"
"24/01/2024 15:45:00 - 24/01/2024 16:00:00","BZN|FI","1804.70","1219.90","879.90","320.67"
"24/01/2024 16:00:00 - 24/01/2024 16:15:00","BZN|FI","1851.10","1233.40","996.80","315.40"
"24/01/2024 16:15:00 - 24/01/2024 16:30:00","BZN|FI","1893.50","1240.20","997.50","318.10"
"24/01/2024 16:30:00 - 24/01/2024 16:45:00","BZN|FI","1932.20","1242.90","997.50","337.90"
"24/01/2024 16:45:00 - 24/01/2024 17:00:00","BZN|FI","1974.30","1243.90","1002.80","342.47"
"24/01/2024 17:00:00 - 24/01/2024 17:15:00","BZN|FI","2023.20","1242.00","926.50","340.67"
"24/01/2024 17:15:00 - 24/01/2024 17:30:00","BZN|FI","2058.20","1240.10","923.60","346.06"
"24/01/2024 17:30:00 - 24/01/2024 17:45:00","BZN|FI","2086.10","1239.70","919.90","364.40"
"24/01/2024 17:45:00 - 24/01/2024 18:00:00","BZN|FI","2100.60","1231.90","907.20","387.86"
"24/01/2024 18:00:00 - 24/01/2024 18:15:00","BZN|FI","2092.10","1211.00","755.10","384.47"
"24/01/2024 18:15:00 - 24/01/2024 18:30:00","BZN|FI","2105.60","1209.10","759.40","386.27"
"24/01/2024 18:30:00 - 24/01/2024 18:45:00","BZN|FI","2130.00","1218.80","769.20","401.80"
"24/01/2024 18:45:00 - 24/01/2024 19:00:00","BZN|FI","2164.80","1237.60","779.80","397.80"
"24/01/2024 19:00:00 - 24/01/2024 19:15:00","BZN|FI","2221.00","1271.70","776.40","369.44"
"24/01/2024 19:15:00 - 24/01/2024 19:30:00","BZN|FI","2255.20","1298.80","790.20","351.07"
"24/01/2024 19:30:00 - 24/01/2024 19:45:00","BZN|FI","2277.20","1323.10","816.00","349.40"
"24/01/2024 19:45:00 - 24/01/2024 20:00:00","BZN|FI","2291.20","1349.70","861.10","349.97"
"24/01/2024 20:00:00 - 24/01/2024 20:15:00","BZN|FI","2289.60","1376.40","982.10","358.26"
"24/01/2024 20:15:00 - 24/01/2024 20:30:00","BZN|FI","2298.80","1406.30","1001.40","355.71"
"24/01/2024 20:30:00 - 24/01/2024 20:45:00","BZN|FI","2316.00","1440.70","1035.10","363.96"
"24/01/2024 20:45:00 - 24/01/2024 21:00:00","BZN|FI","2325.90","1471.50","1102.20","377.70"
"24/01/2024 21:00:00 - 24/01/2024 21:15:00","BZN|FI","2324.00","1493.50","1229.70","403.66"
"24/01/2024 21:15:00 - 24/01/2024 21:30:00","BZN|FI","2344.20","1535.60","1248.40","437.40"
"24/01/2024 21:30:00 - 24/01/2024 21:45:00","BZN|FI","2376.50","1589.80","1282.70","469.56"
"24/01/2024 21:45:00 - 24/01/2024 22:00:00","BZN|FI","2427.30","1659.90","1344.90","495.56"
"24/01/2024 22:00:00 - 24/01/2024 22:15:00","BZN|FI","2510.10","1756.20","1291.50","547.96"
"24/01/2024 22:15:00 - 24/01/2024 22:30:00","BZN|FI","2564.60","1833.80","1314.70","564.73"
"24/01/2024 22:30:00 - 24/01/2024 22:45:00","BZN|FI","2601.90","1897.30","1354.80","572.20"
"24/01/2024 22:45:00 - 24/01/2024 23:00:00","BZN|FI","2638.70","1972.80","1436.70","570.73"
"24/01/2024 23:00:00 - 24/01/2024 23:15:00","BZN|FI","2672.70","2068.40","1591.10","584.60"
"24/01/2024 23:15:00 - 24/01/2024 23:30:00","BZN|FI","2696.40","2125.40","1612.50","631.86"
