"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|FI","838.30","631.10","544.00","665.06"
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|FI","819.60","618.10","531.90","694.96"
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|FI","807.10","605.00","519.80","679.17"
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|FI","788.40","592.00","507.80","725.19"
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|FI","693.20","557.70","478.70","755.06"
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|FI","651.80","542.80","473.20","749.33"
"03/01/2025 17:30:00 - 03/01/2025 17:45:00","BZN|FI","610.40","542.80","467.80","746.93"
"03/01/2025 17:45:00 - 03/01/2025 18:00:00","BZN|FI","569.00","557.70","462.30","784.06"
"03/01/2025 18:00:00 - 03/01/2025 18:15:00","BZN|FI","533.30","570.70","565.00","828.03"
"03/01/2025 18:15:00 - 03/01/2025 18:30:00","BZN|FI","499.30","582.00","558.10","769.91"
"03/01/2025 18:30:00 - 03/01/2025 18:45:00","BZN|FI","465.30","593.30","551.30","741.76"
"03/01/2025 18:45:00 - 03/01/2025 19:00:00","BZN|FI","431.30","604.50","544.40","704.77"
"03/01/2025 19:00:00 - 03/01/2025 19:15:00","BZN|FI","362.60","617.10","638.40","623.28"
"03/01/2025 19:15:00 - 03/01/2025 19:30:00","BZN|FI","355.60","632.60","636.10","515.34"
"03/01/2025 19:30:00 - 03/01/2025 19:45:00","BZN|FI","355.60","648.10","633.70","454.24"
"03/01/2025 19:45:00 - 03/01/2025 20:00:00","BZN|FI","362.60","663.60","631.30","395.81"
"03/01/2025 20:00:00 - 03/01/2025 20:15:00","BZN|FI","362.60","667.20","668.00","323.37"
"03/01/2025 20:15:00 - 03/01/2025 20:30:00","BZN|FI","373.20","696.80","680.80","275.14"
"03/01/2025 20:30:00 - 03/01/2025 20:45:00","BZN|FI","380.30","726.40","693.60","254.07"
"03/01/2025 20:45:00 - 03/01/2025 21:00:00","BZN|FI","390.80","756.00","706.40","245.00"
"03/01/2025 21:00:00 - 03/01/2025 21:15:00","BZN|FI","491.60","814.00","634.30","256.37"
"03/01/2025 21:15:00 - 03/01/2025 21:30:00","BZN|FI","528.30","856.10","654.60","295.49"
"03/01/2025 21:30:00 - 03/01/2025 21:45:00","BZN|FI","565.00","898.30","674.90","302.30"
"03/01/2025 21:45:00 - 03/01/2025 22:00:00","BZN|FI","601.70","940.50","695.20","312.86"
"03/01/2025 22:00:00 - 03/01/2025 22:15:00","BZN|FI","617.00","994.70","800.10","350.93"
"03/01/2025 22:15:00 - 03/01/2025 22:30:00","BZN|FI","652.60","1030.90","826.20","391.16"
"03/01/2025 22:30:00 - 03/01/2025 22:45:00","BZN|FI","688.20","1067.10","852.30","449.26"
"03/01/2025 22:45:00 - 03/01/2025 23:00:00","BZN|FI","723.80","1103.30","878.50","533.58"
"03/01/2025 23:00:00 - 03/01/2025 23:15:00","BZN|FI","799.30","1143.30","918.80","616.43"
"03/01/2025 23:15:00 - 03/01/2025 23:30:00","BZN|FI","820.80","1159.00","946.00","641.20"
"03/01/2025 23:30:00 - 03/01/2025 23:45:00","BZN|FI","842.30","1174.80","973.10","664.33"
"03/01/2025 23:45:00 - 04/01/2025 00:00:00","BZN|FI","863.80","1190.50","1000.30","761.49"
"04/01/2025 00:00:00 - 04/01/2025 00:15:00","BZN|FI","870.40","850.90","1056.00","733.44"
"04/01/2025 00:15:00 - 04/01/2025 00:30:00","BZN|FI","885.20","867.20","1064.40","708.33"
"04/01/2025 00:30:00 - 04/01/2025 00:45:00","BZN|FI","900.00","883.60","1072.70","750.83"
"04/01/2025 00:45:00 - 04/01/2025 01:00:00","BZN|FI","914.90","899.90","1081.10","830.02"
"04/01/2025 01:00:00 - 04/01/2025 01:15:00","BZN|FI","998.20","941.50","1136.20","884.37"
"04/01/2025 01:15:00 - 04/01/2025 01:30:00","BZN|FI","1009.30","979.20","1131.90","855.03"
"04/01/2025 01:30:00 - 04/01/2025 01:45:00","BZN|FI","1009.30","1017.00","1127.70","887.66"
"04/01/2025 01:45:00 - 04/01/2025 02:00:00","BZN|FI","998.20","1054.70","1123.50","945.06"
"04/01/2025 02:00:00 - 04/01/2025 02:15:00","BZN|FI","998.20","1164.00","939.70","1018.70"
"04/01/2025 02:15:00 - 04/01/2025 02:30:00","BZN|FI","981.50","1190.20","934.30","1094.20"
"04/01/2025 02:30:00 - 04/01/2025 02:45:00","BZN|FI","970.40","1190.20","929.00","1169.10"
"04/01/2025 02:45:00 - 04/01/2025 03:00:00","BZN|FI","953.70","1164.00","923.60","1196.00"
"04/01/2025 03:00:00 - 04/01/2025 03:15:00","BZN|FI","893.10","1138.40","907.50","1119.70"
"04/01/2025 03:15:00 - 04/01/2025 03:30:00","BZN|FI","887.00","1120.50","907.50","1028.80"
"04/01/2025 03:30:00 - 04/01/2025 03:45:00","BZN|FI","883.00","1102.60","907.50","995.27"
"04/01/2025 03:45:00 - 04/01/2025 04:00:00","BZN|FI","876.90","1084.80","907.50","995.50"
"04/01/2025 04:00:00 - 04/01/2025 04:15:00","BZN|FI","876.90","1042.30","1088.50","982.73"
"04/01/2025 04:15:00 - 04/01/2025 04:30:00","BZN|FI","872.90","1025.90","1084.20","966.17"
"04/01/2025 04:30:00 - 04/01/2025 04:45:00","BZN|FI","872.90","1025.90","1079.90","934.68"
"04/01/2025 04:45:00 - 04/01/2025 05:00:00","BZN|FI","876.90","1042.30","1075.70","918.83"
"04/01/2025 05:00:00 - 04/01/2025 05:15:00","BZN|FI","876.90","1070.90","1059.90","968.82"
"04/01/2025 05:15:00 - 04/01/2025 05:30:00","BZN|FI","883.80","1079.50","1056.10","1041.90"
"04/01/2025 05:30:00 - 04/01/2025 05:45:00","BZN|FI","888.30","1079.50","1052.20","1070.40"
"04/01/2025 05:45:00 - 04/01/2025 06:00:00","BZN|FI","895.20","1070.90","1048.40","1054.70"
"04/01/2025 06:00:00 - 04/01/2025 06:15:00","BZN|FI","921.90","1057.40","980.40","1020.80"
"04/01/2025 06:15:00 - 04/01/2025 06:30:00","BZN|FI","939.70","1054.60","980.40","961.74"
"04/01/2025 06:30:00 - 04/01/2025 06:45:00","BZN|FI","957.40","1052.70","980.40","934.27"
"04/01/2025 06:45:00 - 04/01/2025 07:00:00","BZN|FI","975.10","1049.90","980.40","911.94"
"04/01/2025 07:00:00 - 04/01/2025 07:15:00","BZN|FI","1024.50","1049.90","983.40","898.56"
"04/01/2025 07:15:00 - 04/01/2025 07:30:00","BZN|FI","1031.50","1042.80","980.40","919.53"
"04/01/2025 07:30:00 - 04/01/2025 07:45:00","BZN|FI","1031.50","1035.70","977.40","897.70"
"04/01/2025 07:45:00 - 04/01/2025 08:00:00","BZN|FI","1024.50","1028.60","974.50","894.24"
"04/01/2025 08:00:00 - 04/01/2025 08:15:00","BZN|FI","1024.50","1020.30","991.40","902.26"
"04/01/2025 08:15:00 - 04/01/2025 08:30:00","BZN|FI","1013.90","1004.70","982.30","878.24"
"04/01/2025 08:30:00 - 04/01/2025 08:45:00","BZN|FI","1006.90","989.00","973.20","849.01"
"04/01/2025 08:45:00 - 04/01/2025 09:00:00","BZN|FI","996.30","973.40","964.10","889.38"
"04/01/2025 09:00:00 - 04/01/2025 09:15:00","BZN|FI","970.60","947.20","926.10","936.20"
"04/01/2025 09:15:00 - 04/01/2025 09:30:00","BZN|FI","947.40","925.10","914.90","959.90"
"04/01/2025 09:30:00 - 04/01/2025 09:45:00","BZN|FI","924.20","902.90","903.70","915.34"
"04/01/2025 09:45:00 - 04/01/2025 10:00:00","BZN|FI","900.90","880.80","892.40","836.21"
"04/01/2025 10:00:00 - 04/01/2025 10:15:00","BZN|FI","855.90","847.60","1026.20","793.96"
"04/01/2025 10:15:00 - 04/01/2025 10:30:00","BZN|FI","835.00","828.90","1017.20","758.07"
"04/01/2025 10:30:00 - 04/01/2025 10:45:00","BZN|FI","814.00","810.20","1008.30","724.97"
"04/01/2025 10:45:00 - 04/01/2025 11:00:00","BZN|FI","793.10","791.50","999.40","735.42"
"04/01/2025 11:00:00 - 04/01/2025 11:15:00","BZN|FI","788.80","778.30","987.50","740.53"
"04/01/2025 11:15:00 - 04/01/2025 11:30:00","BZN|FI","775.20","769.10","986.30","775.59"
"04/01/2025 11:30:00 - 04/01/2025 11:45:00","BZN|FI","761.60","759.80","985.20","801.33"
"04/01/2025 11:45:00 - 04/01/2025 12:00:00","BZN|FI","748.00","750.60","984.00","821.63"
"04/01/2025 12:00:00 - 04/01/2025 12:15:00","BZN|FI","735.20","745.70","904.10","859.83"
"04/01/2025 12:15:00 - 04/01/2025 12:30:00","BZN|FI","722.10","745.70","911.20","914.95"
"04/01/2025 12:30:00 - 04/01/2025 12:45:00","BZN|FI","709.00","745.70","918.40","938.27"
"04/01/2025 12:45:00 - 04/01/2025 13:00:00","BZN|FI","696.00","745.70","925.50","927.57"
"04/01/2025 13:00:00 - 04/01/2025 13:15:00","BZN|FI","670.30","745.70","1023.10","895.40"
"04/01/2025 13:15:00 - 04/01/2025 13:30:00","BZN|FI","665.30","742.00","1026.00","870.37"
"04/01/2025 13:30:00 - 04/01/2025 13:45:00","BZN|FI","662.00","738.40","1028.90","871.37"
"04/01/2025 13:45:00 - 04/01/2025 14:00:00","BZN|FI","657.00","734.70","1031.70","849.70"
"04/01/2025 14:00:00 - 04/01/2025 14:15:00","BZN|FI","657.00","699.10","1145.80","838.64"
"04/01/2025 14:15:00 - 04/01/2025 14:30:00","BZN|FI","646.10","697.70","1149.60","799.01"
"04/01/2025 14:30:00 - 04/01/2025 14:45:00","BZN|FI","635.30","697.70","1153.30","762.87"
"04/01/2025 14:45:00 - 04/01/2025 15:00:00","BZN|FI","624.40","699.10","1157.10","710.17"
"04/01/2025 15:00:00 - 04/01/2025 15:15:00","BZN|FI","597.20","699.10","1035.30","721.79"
"04/01/2025 15:15:00 - 04/01/2025 15:30:00","BZN|FI","583.50","701.10","1049.10","739.50"
"04/01/2025 15:30:00 - 04/01/2025 15:45:00","BZN|FI","569.80","702.50","1062.80","775.73"
"04/01/2025 15:45:00 - 04/01/2025 16:00:00","BZN|FI","556.10","704.50","1076.60","799.13"
"04/01/2025 16:00:00 - 04/01/2025 16:15:00","BZN|FI","545.00","735.20","1030.20","861.36"
"04/01/2025 16:15:00 - 04/01/2025 16:30:00","BZN|FI","535.70","738.50","1047.40","875.27"
"04/01/2025 16:30:00 - 04/01/2025 16:45:00","BZN|FI","526.40","740.60","1064.50","910.39"
"04/01/2025 16:45:00 - 04/01/2025 17:00:00","BZN|FI","517.10","743.90","1081.60","940.63"
"04/01/2025 17:00:00 - 04/01/2025 17:15:00","BZN|FI","505.40","743.90","1112.50","952.79"
"04/01/2025 17:15:00 - 04/01/2025 17:30:00","BZN|FI","503.10","746.00","1123.50","963.33"
"04/01/2025 17:30:00 - 04/01/2025 17:45:00","BZN|FI","501.60","746.00","1134.50","1000.70"
"04/01/2025 17:45:00 - 04/01/2025 18:00:00","BZN|FI","499.40","743.90","1145.50","1042.40"
"04/01/2025 18:00:00 - 04/01/2025 18:15:00","BZN|FI","497.70","739.20","1209.20","1040.20"
"04/01/2025 18:15:00 - 04/01/2025 18:30:00","BZN|FI","497.70","736.30","1217.20","1096.80"
"04/01/2025 18:30:00 - 04/01/2025 18:45:00","BZN|FI","497.70","736.30","1225.30","1150.60"
"04/01/2025 18:45:00 - 04/01/2025 19:00:00","BZN|FI","497.70","739.20","1233.30","1201.10"
"04/01/2025 19:00:00 - 04/01/2025 19:15:00","BZN|FI","497.70","768.80","1268.50","1228.90"
"04/01/2025 19:15:00 - 04/01/2025 19:30:00","BZN|FI","494.80","791.10","1271.20","1190.50"
"04/01/2025 19:30:00 - 04/01/2025 19:45:00","BZN|FI","491.80","813.50","1273.80","1130.90"
"04/01/2025 19:45:00 - 04/01/2025 20:00:00","BZN|FI","488.90","835.80","1276.50","1128.80"
"04/01/2025 20:00:00 - 04/01/2025 20:15:00","BZN|FI","482.50","878.40","1303.70","1096.40"
"04/01/2025 20:15:00 - 04/01/2025 20:30:00","BZN|FI","475.00","903.80","1303.70","1097.50"
"04/01/2025 20:30:00 - 04/01/2025 20:45:00","BZN|FI","467.40","929.10","1303.80","1104.60"
"04/01/2025 20:45:00 - 04/01/2025 21:00:00","BZN|FI","459.90","954.50","1303.80","1134.10"
"04/01/2025 21:00:00 - 04/01/2025 21:15:00","BZN|FI","433.70","982.30","1278.60","1135.30"
"04/01/2025 21:15:00 - 04/01/2025 21:30:00","BZN|FI","432.10","997.50","1277.90","1069.20"
"04/01/2025 21:30:00 - 04/01/2025 21:45:00","BZN|FI","432.10","1012.80","1277.30","1031.30"
"04/01/2025 21:45:00 - 04/01/2025 22:00:00","BZN|FI","433.70","1028.00","1276.50","1020.00"
"04/01/2025 22:00:00 - 04/01/2025 22:15:00","BZN|FI","435.60","1031.70","1338.90","1011.50"
"04/01/2025 22:15:00 - 04/01/2025 22:30:00","BZN|FI","436.50","1045.00","1327.40","1012.30"
"04/01/2025 22:30:00 - 04/01/2025 22:45:00","BZN|FI","437.40","1045.00","1315.90","1013.70"
"04/01/2025 22:45:00 - 04/01/2025 23:00:00","BZN|FI","438.30","1031.70","1304.40","1030.90"
"04/01/2025 23:00:00 - 04/01/2025 23:15:00","BZN|FI","439.40","990.40","1136.70","1008.10"
"04/01/2025 23:15:00 - 04/01/2025 23:30:00","BZN|FI","439.90","982.50","1125.70","981.77"
"04/01/2025 23:30:00 - 04/01/2025 23:45:00","BZN|FI","440.30","974.50","1114.60","1012.30"
"04/01/2025 23:45:00 - 05/01/2025 00:00:00","BZN|FI","440.70","966.50","1103.60","1025.10"
"05/01/2025 00:00:00 - 05/01/2025 00:15:00","BZN|FI","1106.80","1152.40","1002.40","1003.40"
"05/01/2025 00:15:00 - 05/01/2025 00:30:00","BZN|FI","1097.40","1166.10","990.40","1005.00"
"05/01/2025 00:30:00 - 05/01/2025 00:45:00","BZN|FI","1087.90","1179.90","978.30","1040.00"
"05/01/2025 00:45:00 - 05/01/2025 01:00:00","BZN|FI","1078.40","1193.60","966.30","1079.70"
"05/01/2025 01:00:00 - 05/01/2025 01:15:00","BZN|FI","1053.50","1264.20","940.40","1141.70"
"05/01/2025 01:15:00 - 05/01/2025 01:30:00","BZN|FI","1032.30","1287.80","933.00","1198.60"
"05/01/2025 01:30:00 - 05/01/2025 01:45:00","BZN|FI","1011.10","1287.80","925.60","1200.10"
"05/01/2025 01:45:00 - 05/01/2025 02:00:00","BZN|FI","989.90","1264.20","918.20","1226.20"
"05/01/2025 02:00:00 - 05/01/2025 02:15:00","BZN|FI","963.80","1251.60","912.80","1167.80"
"05/01/2025 02:15:00 - 05/01/2025 02:30:00","BZN|FI","936.70","1228.50","912.80","1141.10"
"05/01/2025 02:30:00 - 05/01/2025 02:45:00","BZN|FI","909.50","1205.50","912.80","1140.00"
"05/01/2025 02:45:00 - 05/01/2025 03:00:00","BZN|FI","882.40","1182.40","912.80","1107.00"
"05/01/2025 03:00:00 - 05/01/2025 03:15:00","BZN|FI","847.40","1148.30","1130.90","1088.70"
"05/01/2025 03:15:00 - 05/01/2025 03:30:00","BZN|FI","818.90","1110.50","1125.90","1069.10"
"05/01/2025 03:30:00 - 05/01/2025 03:45:00","BZN|FI","790.30","1072.60","1120.80","1021.30"
"05/01/2025 03:45:00 - 05/01/2025 04:00:00","BZN|FI","761.80","1034.80","1115.80","962.80"
"05/01/2025 04:00:00 - 05/01/2025 04:15:00","BZN|FI","730.10","974.70","1167.70","929.71"
"05/01/2025 04:15:00 - 05/01/2025 04:30:00","BZN|FI","706.50","934.30","1155.00","868.24"
"05/01/2025 04:30:00 - 05/01/2025 04:45:00","BZN|FI","682.90","893.90","1142.40","814.34"
"05/01/2025 04:45:00 - 05/01/2025 05:00:00","BZN|FI","659.20","853.60","1129.70","786.53"
"05/01/2025 05:00:00 - 05/01/2025 05:15:00","BZN|FI","640.00","809.10","1031.30","763.80"
"05/01/2025 05:15:00 - 05/01/2025 05:30:00","BZN|FI","623.70","782.00","1015.60","711.71"
"05/01/2025 05:30:00 - 05/01/2025 05:45:00","BZN|FI","607.40","754.90","1000.00","657.04"
"05/01/2025 05:45:00 - 05/01/2025 06:00:00","BZN|FI","591.10","727.80","984.40","639.84"
"05/01/2025 06:00:00 - 05/01/2025 06:15:00","BZN|FI","574.00","719.00","800.90","633.44"
"05/01/2025 06:15:00 - 05/01/2025 06:30:00","BZN|FI","566.70","704.60","792.50","619.77"
"05/01/2025 06:30:00 - 05/01/2025 06:45:00","BZN|FI","561.90","690.20","784.10","595.54"
"05/01/2025 06:45:00 - 05/01/2025 07:00:00","BZN|FI","554.60","675.80","775.80","591.73"
"05/01/2025 07:00:00 - 05/01/2025 07:15:00","BZN|FI","554.60","653.50","653.40","569.37"
"05/01/2025 07:15:00 - 05/01/2025 07:30:00","BZN|FI","552.40","653.40","653.40","546.57"
"05/01/2025 07:30:00 - 05/01/2025 07:45:00","BZN|FI","550.30","653.40","653.40","529.64"
"05/01/2025 07:45:00 - 05/01/2025 08:00:00","BZN|FI","548.10","653.50","653.40","505.37"
"05/01/2025 08:00:00 - 05/01/2025 08:15:00","BZN|FI","547.80","653.50","653.00","455.64"
"05/01/2025 08:15:00 - 05/01/2025 08:30:00","BZN|FI","546.50","653.70","653.50","433.63"
"05/01/2025 08:30:00 - 05/01/2025 08:45:00","BZN|FI","546.50","653.80","654.00","454.26"
"05/01/2025 08:45:00 - 05/01/2025 09:00:00","BZN|FI","547.80","654.00","654.50","457.47"
"05/01/2025 09:00:00 - 05/01/2025 09:15:00","BZN|FI","547.80","657.50","656.20","452.87"
"05/01/2025 09:15:00 - 05/01/2025 09:30:00","BZN|FI","549.80","657.50","661.60","461.13"
"05/01/2025 09:30:00 - 05/01/2025 09:45:00","BZN|FI","551.20","657.50","667.00","465.14"
"05/01/2025 09:45:00 - 05/01/2025 10:00:00","BZN|FI","553.20","657.50","672.40","454.57"
"05/01/2025 10:00:00 - 05/01/2025 10:15:00","BZN|FI","586.20","657.50","590.70","453.06"
"05/01/2025 10:15:00 - 05/01/2025 10:30:00","BZN|FI","604.40","659.00","604.90","475.20"
"05/01/2025 10:30:00 - 05/01/2025 10:45:00","BZN|FI","622.60","660.50","619.10","486.80"
"05/01/2025 10:45:00 - 05/01/2025 11:00:00","BZN|FI","640.80","662.00","633.30","509.03"
"05/01/2025 11:00:00 - 05/01/2025 11:15:00","BZN|FI","685.20","692.00","721.00","496.96"
"05/01/2025 11:15:00 - 05/01/2025 11:30:00","BZN|FI","693.40","710.00","734.80","491.43"
"05/01/2025 11:30:00 - 05/01/2025 11:45:00","BZN|FI","698.90","727.90","748.60","489.83"
"05/01/2025 11:45:00 - 05/01/2025 12:00:00","BZN|FI","707.10","745.90","762.40","509.33"
"05/01/2025 12:00:00 - 05/01/2025 12:15:00","BZN|FI","707.10","762.70","816.30","511.07"
"05/01/2025 12:15:00 - 05/01/2025 12:30:00","BZN|FI","729.30","789.90","824.40","532.76"
"05/01/2025 12:30:00 - 05/01/2025 12:45:00","BZN|FI","751.60","817.10","832.50","567.39"
"05/01/2025 12:45:00 - 05/01/2025 13:00:00","BZN|FI","773.80","844.30","840.70","591.03"
"05/01/2025 13:00:00 - 05/01/2025 13:15:00","BZN|FI","798.90","877.80","822.80","606.80"
"05/01/2025 13:15:00 - 05/01/2025 13:30:00","BZN|FI","849.10","917.10","843.40","668.53"
"05/01/2025 13:30:00 - 05/01/2025 13:45:00","BZN|FI","899.20","956.50","864.00","719.26"
"05/01/2025 13:45:00 - 05/01/2025 14:00:00","BZN|FI","949.40","995.80","884.60","734.46"
"05/01/2025 14:00:00 - 05/01/2025 14:15:00","BZN|FI","1025.50","1033.40","945.40","801.79"
"05/01/2025 14:15:00 - 05/01/2025 14:30:00","BZN|FI","1103.00","1089.90","980.50","862.46"
"05/01/2025 14:30:00 - 05/01/2025 14:45:00","BZN|FI","1180.40","1146.50","1015.60","927.72"
"05/01/2025 14:45:00 - 05/01/2025 15:00:00","BZN|FI","1257.90","1203.00","1050.60","1042.60"
"05/01/2025 15:00:00 - 05/01/2025 15:15:00","BZN|FI","1362.20","1282.00","1224.50","1165.30"
"05/01/2025 15:15:00 - 05/01/2025 15:30:00","BZN|FI","1449.90","1353.30","1245.30","1245.30"
"05/01/2025 15:30:00 - 05/01/2025 15:45:00","BZN|FI","1537.70","1424.50","1266.00","1322.00"
"05/01/2025 15:45:00 - 05/01/2025 16:00:00","BZN|FI","1625.50","1495.70","1286.70","1366.20"
"05/01/2025 16:00:00 - 05/01/2025 16:15:00","BZN|FI","1722.10","1600.00","1452.00","1495.80"
"05/01/2025 16:15:00 - 05/01/2025 16:30:00","BZN|FI","1803.30","1658.70","1462.90","1600.20"
"05/01/2025 16:30:00 - 05/01/2025 16:45:00","BZN|FI","1884.50","1717.40","1473.90","1713.60"
"05/01/2025 16:45:00 - 05/01/2025 17:00:00","BZN|FI","1965.70","1776.10","1484.80","1777.30"
"05/01/2025 17:00:00 - 05/01/2025 17:15:00","BZN|FI","2038.40","1806.60","1577.10","1877.90"
"05/01/2025 17:15:00 - 05/01/2025 17:30:00","BZN|FI","2108.40","1841.30","1587.80","2015.50"
"05/01/2025 17:30:00 - 05/01/2025 17:45:00","BZN|FI","2178.30","1876.00","1598.40","2124.90"
"05/01/2025 17:45:00 - 05/01/2025 18:00:00","BZN|FI","2248.30","1910.60","1609.10","2165.50"
"05/01/2025 18:00:00 - 05/01/2025 18:15:00","BZN|FI","2318.70","1931.60","1785.50","2268.90"
"05/01/2025 18:15:00 - 05/01/2025 18:30:00","BZN|FI","2375.20","1954.20","1795.40","2372.70"
"05/01/2025 18:30:00 - 05/01/2025 18:45:00","BZN|FI","2431.70","1976.80","1805.30","2455.50"
"05/01/2025 18:45:00 - 05/01/2025 19:00:00","BZN|FI","2488.30","1999.40","1815.20","2382.20"
"05/01/2025 19:00:00 - 05/01/2025 19:15:00","BZN|FI","2540.40","2037.00","2045.60","2355.60"
"05/01/2025 19:15:00 - 05/01/2025 19:30:00","BZN|FI","2577.10","2042.10","2047.70","2303.40"
"05/01/2025 19:30:00 - 05/01/2025 19:45:00","BZN|FI","2613.90","2042.10","2049.90","2295.70"
"05/01/2025 19:45:00 - 05/01/2025 20:00:00","BZN|FI","2650.60","2037.00","2052.00","2269.50"
"05/01/2025 20:00:00 - 05/01/2025 20:15:00","BZN|FI","2693.00","2036.60","2290.10","2298.50"
"05/01/2025 20:15:00 - 05/01/2025 20:30:00","BZN|FI","2702.20","2030.10","2275.70","2309.30"
"05/01/2025 20:30:00 - 05/01/2025 20:45:00","BZN|FI","2702.20","2023.70","2261.40","2303.10"
"05/01/2025 20:45:00 - 05/01/2025 21:00:00","BZN|FI","2693.00","2017.20","2247.10","2272.40"
"05/01/2025 21:00:00 - 05/01/2025 21:15:00","BZN|FI","2693.00","1992.70","2183.20","2239.00"
"05/01/2025 21:15:00 - 05/01/2025 21:30:00","BZN|FI","2679.20","1982.80","2170.10","2297.60"
"05/01/2025 21:30:00 - 05/01/2025 21:45:00","BZN|FI","2670.10","1982.80","2157.10","2287.20"
"05/01/2025 21:45:00 - 05/01/2025 22:00:00","BZN|FI","2656.30","1992.70","2144.00","2244.60"
"05/01/2025 22:00:00 - 05/01/2025 22:15:00","BZN|FI","2578.40","2009.30","2136.00","2183.00"
"05/01/2025 22:15:00 - 05/01/2025 22:30:00","BZN|FI","2528.10","2015.80","2113.10","2044.50"
"05/01/2025 22:30:00 - 05/01/2025 22:45:00","BZN|FI","2477.80","2015.80","2090.10","1974.90"
"05/01/2025 22:45:00 - 05/01/2025 23:00:00","BZN|FI","2427.50","2009.30","2067.20","1914.40"
"05/01/2025 23:00:00 - 05/01/2025 23:15:00","BZN|FI","2318.40","1999.70","1999.80","1875.50"
"05/01/2025 23:15:00 - 05/01/2025 23:30:00","BZN|FI","2287.70","1997.60","1971.70","1817.50"
"05/01/2025 23:30:00 - 05/01/2025 23:45:00","BZN|FI","2256.90","1995.40","1943.60","1726.40"
"05/01/2025 23:45:00 - 06/01/2025 00:00:00","BZN|FI","2226.20","1993.30","1915.50","1616.60"
"06/01/2025 00:00:00 - 06/01/2025 00:15:00","BZN|FI","1660.60","1654.90","1752.40","1538.70"
"06/01/2025 00:15:00 - 06/01/2025 00:30:00","BZN|FI","1642.30","1654.90","1726.90","1509.60"
"06/01/2025 00:30:00 - 06/01/2025 00:45:00","BZN|FI","1624.10","1654.90","1701.30","1535.20"
"06/01/2025 00:45:00 - 06/01/2025 01:00:00","BZN|FI","1605.90","1654.90","1675.70","1568.20"
"06/01/2025 01:00:00 - 06/01/2025 01:15:00","BZN|FI","1562.40","1654.90","1517.70","1571.70"
"06/01/2025 01:15:00 - 06/01/2025 01:30:00","BZN|FI","1518.50","1630.10","1487.60","1570.10"
"06/01/2025 01:30:00 - 06/01/2025 01:45:00","BZN|FI","1474.60","1605.30","1457.40","1564.80"
"06/01/2025 01:45:00 - 06/01/2025 02:00:00","BZN|FI","1430.70","1580.60","1427.20","1519.90"
"06/01/2025 02:00:00 - 06/01/2025 02:15:00","BZN|FI","1353.10","1478.10","1271.00","1452.20"
"06/01/2025 02:15:00 - 06/01/2025 02:30:00","BZN|FI","1305.90","1440.40","1246.40","1404.10"
"06/01/2025 02:30:00 - 06/01/2025 02:45:00","BZN|FI","1258.60","1402.70","1221.80","1332.60"
"06/01/2025 02:45:00 - 06/01/2025 03:00:00","BZN|FI","1211.40","1365.00","1197.30","1304.40"
"06/01/2025 03:00:00 - 06/01/2025 03:15:00","BZN|FI","1176.00","1364.90","1228.20","1317.30"
"06/01/2025 03:15:00 - 06/01/2025 03:30:00","BZN|FI","1137.70","1332.50","1213.10","1274.50"
"06/01/2025 03:30:00 - 06/01/2025 03:45:00","BZN|FI","1099.30","1300.10","1197.90","1218.00"
"06/01/2025 03:45:00 - 06/01/2025 04:00:00","BZN|FI","1061.00","1267.70","1182.80","1187.00"
"06/01/2025 04:00:00 - 06/01/2025 04:15:00","BZN|FI","1016.10","1214.60","1120.00","1150.80"
"06/01/2025 04:15:00 - 06/01/2025 04:30:00","BZN|FI","989.10","1179.80","1112.00","1114.30"
